,Year,County,Hospital,Surgery,Latitude,Longitude,Total_cases,Cost,renta_per_capita,Poblacion
3288,2014,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Breast,34.06348,-117.986,237,30,20683,10515.0
3289,2014,Los Angeles,Kaiser Foundation Hospital  Baldwin Park,Bladder,34.06348,-117.986,4,65,20683,10515.0
3290,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Stomach,33.9171234,-118.1290216,4,72,20683,10515.0
3291,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Rectum,33.9171234,-118.1290216,4,52,20683,10515.0
3292,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Prostate,33.9171234,-118.1290216,195,153,20683,10515.0
3293,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Pancreas,33.9171234,-118.1290216,3,74,20683,10515.0
3294,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Lung,33.9171234,-118.1290216,19,56,20683,10515.0
3295,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Esophagus,33.9171234,-118.1290216,2,250,20683,10515.0
3296,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Breast,33.9171234,-118.1290216,245,30,20683,10515.0
3297,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Bladder,33.9171234,-118.1290216,2,65,20683,10515.0
3298,2014,Los Angeles,Kaiser Foundation Hospital  Downey,Colon,33.9171234,-118.1290216,63,52,20683,10515.0
3299,2014,Los Angeles,Palmdale Regional Medical Center,Colon,34.5843754,-118.1443461,16,52,20683,10515.0
3300,2014,Los Angeles,Palmdale Regional Medical Center,Rectum,34.5843754,-118.1443461,1,52,20683,10515.0
3301,2014,Los Angeles,Palmdale Regional Medical Center,Stomach,34.5843754,-118.1443461,2,72,20683,10515.0
3302,2014,Los Angeles,Palmdale Regional Medical Center,Prostate,34.5843754,-118.1443461,4,153,20683,10515.0
3303,2014,Los Angeles,Palmdale Regional Medical Center,Breast,34.5843754,-118.1443461,3,30,20683,10515.0
3304,2014,Los Angeles,Palmdale Regional Medical Center,Brain,34.5843754,-118.1443461,10,100,20683,10515.0
3305,2015,Los Angeles,Alhambra Hospital Medical Center,Lung,34.08988,-118.1449,16,56,20683,10515.0
3306,2015,Los Angeles,Alhambra Hospital Medical Center,Colon,34.08988,-118.1449,32,52,20683,10515.0
3307,2015,Los Angeles,Alhambra Hospital Medical Center,Stomach,34.08988,-118.1449,11,72,20683,10515.0
3308,2015,Los Angeles,Alhambra Hospital Medical Center,Rectum,34.08988,-118.1449,5,52,20683,10515.0
3309,2015,Los Angeles,Alhambra Hospital Medical Center,Breast,34.08988,-118.1449,14,30,20683,10515.0
3310,2015,Los Angeles,Antelope Valley Hospital,Lung,34.68928,-118.15767,6,56,20683,10515.0
3311,2015,Los Angeles,Antelope Valley Hospital,Pancreas,34.68928,-118.15767,1,74,20683,10515.0
3312,2015,Los Angeles,Antelope Valley Hospital,Rectum,34.68928,-118.15767,11,52,20683,10515.0
3313,2015,Los Angeles,Antelope Valley Hospital,Brain,34.68928,-118.15767,8,100,20683,10515.0
3314,2015,Los Angeles,Antelope Valley Hospital,Prostate,34.68928,-118.15767,20,153,20683,10515.0
3315,2015,Los Angeles,Antelope Valley Hospital,Stomach,34.68928,-118.15767,7,72,20683,10515.0
3316,2015,Los Angeles,Antelope Valley Hospital,Breast,34.68928,-118.15767,110,30,20683,10515.0
3317,2015,Los Angeles,Antelope Valley Hospital,Bladder,34.68928,-118.15767,1,65,20683,10515.0
3318,2015,Los Angeles,Antelope Valley Hospital,Liver,34.68928,-118.15767,3,100,20683,10515.0
3319,2015,Los Angeles,Antelope Valley Hospital,Colon,34.68928,-118.15767,36,52,20683,10515.0
3320,2015,Los Angeles,Saint Mary Medical Center  Long Beach,Stomach,33.7802376,-118.1866412,1,72,20683,10515.0
3321,2015,Los Angeles,Saint Mary Medical Center  Long Beach,Lung,33.7802376,-118.1866412,9,56,20683,10515.0
3322,2015,Los Angeles,Saint Mary Medical Center  Long Beach,Brain,33.7802376,-118.1866412,1,100,20683,10515.0
3323,2015,Los Angeles,Saint Mary Medical Center  Long Beach,Colon,33.7802376,-118.1866412,5,52,20683,10515.0
3324,2015,Los Angeles,Saint Mary Medical Center  Long Beach,Breast,33.7802376,-118.1866412,12,30,20683,10515.0
3325,2015,Los Angeles,Beverly Hospital,Rectum,34.01614,-118.10132,2,52,20683,10515.0
3326,2015,Los Angeles,Beverly Hospital,Lung,34.01614,-118.10132,3,56,20683,10515.0
3327,2015,Los Angeles,Beverly Hospital,Colon,34.01614,-118.10132,10,52,20683,10515.0
3328,2015,Los Angeles,Beverly Hospital,Stomach,34.01614,-118.10132,4,72,20683,10515.0
3329,2015,Los Angeles,Beverly Hospital,Breast,34.01614,-118.10132,27,30,20683,10515.0
3330,2015,Los Angeles,Beverly Hospital,Brain,34.01614,-118.10132,1,100,20683,10515.0
3331,2015,Los Angeles,Southern California Hospital at Culver City,Stomach,34.02328,-118.39724,1,72,20683,10515.0
3332,2015,Los Angeles,Southern California Hospital at Culver City,Lung,34.02328,-118.39724,2,56,20683,10515.0
3333,2015,Los Angeles,Southern California Hospital at Culver City,Bladder,34.02328,-118.39724,1,65,20683,10515.0
3334,2015,Los Angeles,Southern California Hospital at Culver City,Breast,34.02328,-118.39724,9,30,20683,10515.0
3335,2015,Los Angeles,Southern California Hospital at Culver City,Colon,34.02328,-118.39724,10,52,20683,10515.0
3336,2015,Los Angeles,Southern California Hospital at Culver City,Rectum,34.02328,-118.39724,1,52,20683,10515.0
3337,2015,Los Angeles,California Hospital Medical Center  Los Angeles,Lung,34.03721,-118.26551,2,56,20683,10515.0
3338,2015,Los Angeles,California Hospital Medical Center  Los Angeles,Colon,34.03721,-118.26551,17,52,20683,10515.0
3339,2015,Los Angeles,California Hospital Medical Center  Los Angeles,Rectum,34.03721,-118.26551,4,52,20683,10515.0
3340,2015,Los Angeles,California Hospital Medical Center  Los Angeles,Brain,34.03721,-118.26551,1,100,20683,10515.0
3341,2015,Los Angeles,California Hospital Medical Center  Los Angeles,Breast,34.03721,-118.26551,89,30,20683,10515.0
3342,2015,Los Angeles,California Hospital Medical Center  Los Angeles,Stomach,34.03721,-118.26551,1,72,20683,10515.0
3343,2015,Los Angeles,Centinela Hospital Medical Center,Stomach,33.94917,-118.34788,1,72,20683,10515.0
3344,2015,Los Angeles,Centinela Hospital Medical Center,Prostate,33.94917,-118.34788,2,153,20683,10515.0
3345,2015,Los Angeles,Centinela Hospital Medical Center,Lung,33.94917,-118.34788,4,56,20683,10515.0
3346,2015,Los Angeles,Centinela Hospital Medical Center,Brain,33.94917,-118.34788,1,100,20683,10515.0
3347,2015,Los Angeles,Centinela Hospital Medical Center,Breast,33.94917,-118.34788,14,30,20683,10515.0
3348,2015,Los Angeles,Centinela Hospital Medical Center,Colon,33.94917,-118.34788,16,52,20683,10515.0
3349,2015,Los Angeles,Gardens Regional Hospital and Medical Center,Rectum,33.83352,-118.08169,2,52,20683,10515.0
3350,2015,Los Angeles,Gardens Regional Hospital and Medical Center,Colon,33.83352,-118.08169,1,52,20683,10515.0
3351,2015,Los Angeles,Gardens Regional Hospital and Medical Center,Breast,33.83352,-118.08169,3,30,20683,10515.0
3352,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Esophagus,34.13216,-117.97152,2,250,20683,10515.0
3353,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Stomach,34.13216,-117.97152,25,72,20683,10515.0
3354,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Rectum,34.13216,-117.97152,35,52,20683,10515.0
3355,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Lung,34.13216,-117.97152,48,56,20683,10515.0
3356,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Colon,34.13216,-117.97152,29,52,20683,10515.0
3357,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Prostate,34.13216,-117.97152,167,153,20683,10515.0
3358,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Liver,34.13216,-117.97152,67,100,20683,10515.0
3359,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Pancreas,34.13216,-117.97152,18,74,20683,10515.0
3360,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Brain,34.13216,-117.97152,48,100,20683,10515.0
3361,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Bladder,34.13216,-117.97152,28,65,20683,10515.0
3362,2015,Los Angeles,City of Hope Helford Clinical Research Hospital,Breast,34.13216,-117.97152,332,30,20683,10515.0
3363,2015,Los Angeles,Community and Mission Hospital of Huntington Park  Slauson,Breast,33.98929,-118.22466,2,30,20683,10515.0
3364,2015,Los Angeles,Los Angeles Community Hospital,Lung,34.01897,-118.1875,2,56,20683,10515.0
3365,2015,Los Angeles,Los Angeles Community Hospital,Breast,34.01897,-118.1875,1,30,20683,10515.0
3366,2015,Los Angeles,Los Angeles Community Hospital,Colon,34.01897,-118.1875,3,52,20683,10515.0
3367,2015,Los Angeles,San Gabriel Valley Medical Center,Colon,34.1024,-118.10503,9,52,20683,10515.0
3368,2015,Los Angeles,San Gabriel Valley Medical Center,Brain,34.1024,-118.10503,4,100,20683,10515.0
3369,2015,Los Angeles,San Gabriel Valley Medical Center,Breast,34.1024,-118.10503,35,30,20683,10515.0
3370,2015,Los Angeles,San Gabriel Valley Medical Center,Rectum,34.1024,-118.10503,4,52,20683,10515.0
3371,2015,Los Angeles,Lakewood Regional Medical Center,Rectum,33.86016,-118.14837,1,52,20683,10515.0
3372,2015,Los Angeles,Lakewood Regional Medical Center,Prostate,33.86016,-118.14837,18,153,20683,10515.0
3373,2015,Los Angeles,Lakewood Regional Medical Center,Lung,33.86016,-118.14837,5,56,20683,10515.0
3374,2015,Los Angeles,Lakewood Regional Medical Center,Brain,33.86016,-118.14837,1,100,20683,10515.0
3375,2015,Los Angeles,Lakewood Regional Medical Center,Stomach,33.86016,-118.14837,2,72,20683,10515.0
3376,2015,Los Angeles,Lakewood Regional Medical Center,Breast,33.86016,-118.14837,19,30,20683,10515.0
3377,2015,Los Angeles,Lakewood Regional Medical Center,Colon,33.86016,-118.14837,13,52,20683,10515.0
3378,2015,Los Angeles,PIH Hospital  Downey,Rectum,33.93515,-118.13196,3,52,20683,10515.0
3379,2015,Los Angeles,PIH Hospital  Downey,Lung,33.93515,-118.13196,4,56,20683,10515.0
3380,2015,Los Angeles,PIH Hospital  Downey,Stomach,33.93515,-118.13196,3,72,20683,10515.0
3381,2015,Los Angeles,PIH Hospital  Downey,Prostate,33.93515,-118.13196,1,153,20683,10515.0
3382,2015,Los Angeles,PIH Hospital  Downey,Colon,33.93515,-118.13196,13,52,20683,10515.0
3383,2015,Los Angeles,PIH Hospital  Downey,Brain,33.93515,-118.13196,3,100,20683,10515.0
3384,2015,Los Angeles,PIH Hospital  Downey,Breast,33.93515,-118.13196,32,30,20683,10515.0
3385,2015,Los Angeles,East Los Angeles Doctors Hospital,Colon,34.02383,-118.18377,1,52,20683,10515.0
3386,2015,Los Angeles,East Los Angeles Doctors Hospital,Stomach,34.02383,-118.18377,1,72,20683,10515.0
3387,2015,Los Angeles,East Los Angeles Doctors Hospital,Breast,34.02383,-118.18377,5,30,20683,10515.0
3388,2015,Los Angeles,Encino Hospital Medical Center,Colon,34.15686,-118.48662,1,52,20683,10515.0
3389,2015,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Brain,34.13384,-117.87244,3,100,20683,10515.0
3390,2015,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Breast,34.13384,-117.87244,16,30,20683,10515.0
3391,2015,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Colon,34.13384,-117.87244,9,52,20683,10515.0
3392,2015,Los Angeles,Foothill Presbyterian Hospital  Johnston Memorial,Lung,34.13384,-117.87244,1,56,20683,10515.0
3393,2015,Los Angeles,Pacific Alliance Medical Center,Prostate,34.06464,-118.23905,1,153,20683,10515.0
3394,2015,Los Angeles,Pacific Alliance Medical Center,Colon,34.06464,-118.23905,4,52,20683,10515.0
3395,2015,Los Angeles,Pacific Alliance Medical Center,Stomach,34.06464,-118.23905,1,72,20683,10515.0
3396,2015,Los Angeles,Pacific Alliance Medical Center,Lung,34.06464,-118.23905,4,56,20683,10515.0
3397,2015,Los Angeles,Pacific Alliance Medical Center,Breast,34.06464,-118.23905,16,30,20683,10515.0
3398,2015,Los Angeles,Pacific Alliance Medical Center,Brain,34.06464,-118.23905,1,100,20683,10515.0
3399,2015,Los Angeles,Garfield Medical Center,Colon,34.06826,-118.12302,13,52,20683,10515.0
3400,2015,Los Angeles,Garfield Medical Center,Brain,34.06826,-118.12302,8,100,20683,10515.0
3401,2015,Los Angeles,Garfield Medical Center,Breast,34.06826,-118.12302,46,30,20683,10515.0
3402,2015,Los Angeles,Garfield Medical Center,Prostate,34.06826,-118.12302,2,153,20683,10515.0
3403,2015,Los Angeles,Garfield Medical Center,Lung,34.06826,-118.12302,19,56,20683,10515.0
3404,2015,Los Angeles,Garfield Medical Center,Stomach,34.06826,-118.12302,2,72,20683,10515.0
3405,2015,Los Angeles,Garfield Medical Center,Rectum,34.06826,-118.12302,8,52,20683,10515.0
3406,2015,Los Angeles,Glendale Adventist Medical Center,Colon,34.14951,-118.23109,29,52,20683,10515.0
3407,2015,Los Angeles,Glendale Adventist Medical Center,Bladder,34.14951,-118.23109,3,65,20683,10515.0
3408,2015,Los Angeles,Glendale Adventist Medical Center,Brain,34.14951,-118.23109,3,100,20683,10515.0
3409,2015,Los Angeles,Glendale Adventist Medical Center,Breast,34.14951,-118.23109,64,30,20683,10515.0
3410,2015,Los Angeles,Glendale Adventist Medical Center,Stomach,34.14951,-118.23109,3,72,20683,10515.0
3411,2015,Los Angeles,Glendale Adventist Medical Center,Prostate,34.14951,-118.23109,15,153,20683,10515.0
3412,2015,Los Angeles,Glendale Adventist Medical Center,Pancreas,34.14951,-118.23109,7,74,20683,10515.0
3413,2015,Los Angeles,Glendale Adventist Medical Center,Lung,34.14951,-118.23109,8,56,20683,10515.0
3414,2015,Los Angeles,Glendale Adventist Medical Center,Esophagus,34.14951,-118.23109,2,250,20683,10515.0
3415,2015,Los Angeles,Glendale Adventist Medical Center,Rectum,34.14951,-118.23109,14,52,20683,10515.0
3416,2015,Los Angeles,Glendora Community Hospital,Colon,34.12867,-117.86609,1,52,20683,10515.0
3417,2015,Los Angeles,Greater El Monte Community Hospital,Colon,34.04827,-118.04257,1,52,20683,10515.0
3418,2015,Los Angeles,Greater El Monte Community Hospital,Rectum,34.04827,-118.04257,1,52,20683,10515.0
3419,2015,Los Angeles,Southern California Hospital at Hollywood,Stomach,34.09628,-118.32501,1,72,20683,10515.0
3420,2015,Los Angeles,Southern California Hospital at Hollywood,Colon,34.09628,-118.32501,1,52,20683,10515.0
3421,2015,Los Angeles,Southern California Hospital at Hollywood,Breast,34.09628,-118.32501,1,30,20683,10515.0
3422,2015,Los Angeles,Southern California Hospital at Hollywood,Prostate,34.09628,-118.32501,2,153,20683,10515.0
3423,2015,Los Angeles,Hollywood Presbyterian Medical Center,Stomach,34.09557,-118.29163,17,72,20683,10515.0
3424,2015,Los Angeles,Hollywood Presbyterian Medical Center,Colon,34.09557,-118.29163,23,52,20683,10515.0
3425,2015,Los Angeles,Hollywood Presbyterian Medical Center,Lung,34.09557,-118.29163,3,56,20683,10515.0
3426,2015,Los Angeles,Hollywood Presbyterian Medical Center,Rectum,34.09557,-118.29163,4,52,20683,10515.0
3427,2015,Los Angeles,Hollywood Presbyterian Medical Center,Breast,34.09557,-118.29163,48,30,20683,10515.0
3428,2015,Los Angeles,Hollywood Presbyterian Medical Center,Brain,34.09557,-118.29163,6,100,20683,10515.0
3429,2015,Los Angeles,Providence Holy Cross Medical Center,Pancreas,34.2791,-118.45951,6,74,20683,10515.0
3430,2015,Los Angeles,Providence Holy Cross Medical Center,Lung,34.2791,-118.45951,13,56,20683,10515.0
3431,2015,Los Angeles,Providence Holy Cross Medical Center,Stomach,34.2791,-118.45951,6,72,20683,10515.0
3432,2015,Los Angeles,Providence Holy Cross Medical Center,Prostate,34.2791,-118.45951,33,153,20683,10515.0
3433,2015,Los Angeles,Providence Holy Cross Medical Center,Breast,34.2791,-118.45951,86,30,20683,10515.0
3434,2015,Los Angeles,Providence Holy Cross Medical Center,Brain,34.2791,-118.45951,1,100,20683,10515.0
3435,2015,Los Angeles,Providence Holy Cross Medical Center,Colon,34.2791,-118.45951,27,52,20683,10515.0
3436,2015,Los Angeles,Providence Holy Cross Medical Center,Rectum,34.2791,-118.45951,6,52,20683,10515.0
3437,2015,Los Angeles,Providence Holy Cross Medical Center,Esophagus,34.2791,-118.45951,2,250,20683,10515.0
3438,2015,Los Angeles,Providence Holy Cross Medical Center,Liver,34.2791,-118.45951,8,100,20683,10515.0
3439,2015,Los Angeles,Good Samaritan Hospital  Los Angeles,Pancreas,34.05324,-118.26522,4,74,20683,10515.0
3440,2015,Los Angeles,Good Samaritan Hospital  Los Angeles,Stomach,34.05324,-118.26522,2,72,20683,10515.0
3441,2015,Los Angeles,Good Samaritan Hospital  Los Angeles,Colon,34.05324,-118.26522,18,52,20683,10515.0
3442,2015,Los Angeles,Good Samaritan Hospital  Los Angeles,Liver,34.05324,-118.26522,6,100,20683,10515.0
3443,2015,Los Angeles,Good Samaritan Hospital  Los Angeles,Breast,34.05324,-118.26522,20,30,20683,10515.0
3444,2015,Los Angeles,Good Samaritan Hospital  Los Angeles,Lung,34.05324,-118.26522,4,56,20683,10515.0
3445,2015,Los Angeles,Good Samaritan Hospital  Los Angeles,Brain,34.05324,-118.26522,6,100,20683,10515.0
3446,2015,Los Angeles,Huntington Memorial Hospital,Stomach,34.13565,-118.1518,13,72,20683,10515.0
3447,2015,Los Angeles,Huntington Memorial Hospital,Prostate,34.13565,-118.1518,109,153,20683,10515.0
3448,2015,Los Angeles,Huntington Memorial Hospital,Rectum,34.13565,-118.1518,14,52,20683,10515.0
3449,2015,Los Angeles,Huntington Memorial Hospital,Pancreas,34.13565,-118.1518,11,74,20683,10515.0
3450,2015,Los Angeles,Huntington Memorial Hospital,Lung,34.13565,-118.1518,16,56,20683,10515.0
3451,2015,Los Angeles,Huntington Memorial Hospital,Liver,34.13565,-118.1518,8,100,20683,10515.0
3452,2015,Los Angeles,Huntington Memorial Hospital,Esophagus,34.13565,-118.1518,4,250,20683,10515.0
3453,2015,Los Angeles,Huntington Memorial Hospital,Colon,34.13565,-118.1518,36,52,20683,10515.0
3454,2015,Los Angeles,Huntington Memorial Hospital,Breast,34.13565,-118.1518,80,30,20683,10515.0
3455,2015,Los Angeles,Huntington Memorial Hospital,Brain,34.13565,-118.1518,12,100,20683,10515.0
3456,2015,Los Angeles,Huntington Memorial Hospital,Bladder,34.13565,-118.1518,11,65,20683,10515.0
3457,2015,Los Angeles,Citrus Valley Medical Center  Inter Community Campus,Colon,34.08993,-117.89264,7,52,20683,10515.0
3458,2015,Los Angeles,Citrus Valley Medical Center  Inter Community Campus,Breast,34.08993,-117.89264,12,30,20683,10515.0
3459,2015,Los Angeles,Citrus Valley Medical Center  Inter Community Campus,Rectum,34.08993,-117.89264,4,52,20683,10515.0
3460,2015,Los Angeles,Citrus Valley Medical Center  Inter Community Campus,Brain,34.08993,-117.89264,1,100,20683,10515.0
3461,2015,Los Angeles,Citrus Valley Medical Center  Inter Community Campus,Lung,34.08993,-117.89264,7,56,20683,10515.0
3462,2015,Los Angeles,Torrance Memorial Medical Center,Prostate,33.81258,-118.34388,52,153,20683,10515.0
3463,2015,Los Angeles,Torrance Memorial Medical Center,Esophagus,33.81258,-118.34388,6,250,20683,10515.0
3464,2015,Los Angeles,Torrance Memorial Medical Center,Stomach,33.81258,-118.34388,7,72,20683,10515.0
